productive,mean_productive,id_dist,id_reg,year,trend,prod_disperssion_norm,trend_prediction
38.88,38.66,60024.0,60.0,2024.0,1.6857142857142862,1.154004047412547,1.1014285714285719
13.15,13.15,60025.0,60.0,2011.0,0.0,,0.0
13.72,13.15,60025.0,60.0,2012.0,0.0,0.0,0.5700000000000001
29.4,13.435,60025.0,60.0,2013.0,0.5700000000000001,0.006045775958317832,8.124999999999996
31.3,18.756666666666664,60025.0,60.0,2014.0,8.124999999999998,3.022627806409573,7.012999999999999
16.6,21.892500000000002,60025.0,60.0,2015.0,7.012999999999998,3.2897644741349774,2.4479999999999995
38.4,20.834000000000003,60025.0,60.0,2016.0,2.4480000000000004,2.9806385715657093,3.908285714285717
46.3,25.883999999999997,60025.0,60.0,2017.0,3.9082857142857144,3.9814132239133975,4.857499999999998
29.8,32.4,60025.0,60.0,2018.0,5.005714285714286,4.437999848243416,3.1835714285714283
21.2,32.480000000000004,60025.0,60.0,2019.0,1.9657142857142857,2.5792144595064292,0.07500000000000001
47.0,30.459999999999997,60025.0,60.0,2020.0,-0.085714285714286,3.228867102396514,1.7035714285714283
24.0,36.540000000000006,60025.0,60.0,2021.0,2.3971428571428564,4.115445726710152,0.5107142857142861
52.1,33.660000000000004,60025.0,60.0,2022.0,-2.242857142857143,2.9991049830672463,0.48928571428571455
45.0,34.82,60025.0,60.0,2023.0,1.0685714285714287,4.013399879007865,1.5535714285714288
35.53,37.86,60025.0,60.0,2024.0,4.162857142857143,3.93011562452457,2.496071428571429
7.46,7.46,60026.0,60.0,2011.0,0.0,,0.0
10.79,7.46,60026.0,60.0,2012.0,0.0,0.0,3.3299999999999974
24.8,9.125,60026.0,60.0,2013.0,3.3299999999999974,0.30380547945205466,8.67
29.3,14.350000000000001,60026.0,60.0,2014.0,8.669999999999996,3.9337560975609756,7.952999999999998
14.4,18.0875,60026.0,60.0,2015.0,7.952999999999998,4.657568417415343,3.238999999999999
32.0,17.349999999999998,60026.0,60.0,2016.0,3.239000000000001,4.009835158501441,3.9437142857142873
40.2,22.258,60026.0,60.0,2017.0,3.9437142857142864,4.435412912280701,4.651428571428571
26.9,28.140000000000004,60026.0,60.0,2018.0,4.392857142857144,4.043066098972429,2.9225000000000008
23.9,28.560000000000002,60026.0,60.0,2019.0,1.7371428571428569,2.165354017501989,0.6535714285714281
45.2,27.48,60026.0,60.0,2020.0,0.534285714285714,2.2149270145970807,2.1999999999999997
24.0,33.64,60026.0,60.0,2021.0,3.325714285714287,3.4399415845198984,1.389285714285715
45.2,32.04,60026.0,60.0,2022.0,-0.7999999999999999,2.0660423170308717,0.9107142857142858
41.1,33.040000000000006,60026.0,60.0,2023.0,1.0742857142857143,2.6358974358974367,1.4071428571428573
31.85,35.88,60026.0,60.0,2024.0,3.248571428571429,2.6797301664243025,1.7589285714285718
13.8,13.8,60027.0,60.0,2011.0,0.0,,0.0
2.9,13.8,60027.0,60.0,2012.0,0.0,0.0,-10.899999999999995
8.1,8.35,60027.0,60.0,2013.0,-10.899999999999995,3.557185628742515,-2.8500000000000005
16.0,8.266666666666667,60027.0,60.0,2014.0,-2.849999999999999,2.397043010752688,1.1799999999999993
10.5,10.2,60027.0,60.0,2015.0,1.1799999999999997,2.556372549019608,0.6500000000000002
14.9,10.26,60027.0,60.0,2016.0,0.6499999999999995,2.034541910331384,1.0342857142857147
16.9,10.48,60027.0,60.0,2017.0,1.0342857142857143,1.8476334340382683,1.2749999999999997
16.5,13.279999999999998,60027.0,60.0,2018.0,2.4257142857142866,2.1280663780663778,2.046428571428571
16.5,14.959999999999999,60027.0,60.0,2019.0,1.4028571428571426,0.8001005227181345,1.1642857142857141
20.0,15.059999999999999,60027.0,60.0,2020.0,0.642857142857143,0.3186016794450529,0.9142857142857144
14.8,16.96,60027.0,60.0,2021.0,1.4828571428571427,0.5108954179783141,0.8107142857142862
18.1,16.939999999999998,60027.0,60.0,2022.0,0.2514285714285718,0.178714859437751,0.3178571428571431
30.8,17.18,60027.0,60.0,2023.0,0.1257142857142862,0.15032425421530476,1.542857142857143
20.37,20.04,60027.0,60.0,2024.0,2.031428571428571,1.4565124250214223,1.368214285714286
13.29,13.29,60028.0,60.0,2011.0,0.0,,0.0
10.33,13.29,60028.0,60.0,2012.0,0.0,0.0,-2.9599999999999986
28.8,11.809999999999999,60028.0,60.0,2013.0,-2.9599999999999986,0.18546994072819634,7.755
21.7,17.473333333333333,60028.0,60.0,2014.0,7.755,3.7546903217601426,4.369999999999998
25.6,18.53,60028.0,60.0,2015.0,4.369999999999998,2.8362034538586074,3.599
29.6,19.944,60028.0,60.0,2016.0,3.599,2.5090986762936227,3.436000000000002
40.6,23.206,60028.0,60.0,2017.0,3.4360000000000013,2.5356165584080834,4.188214285714286
32.9,29.26,60028.0,60.0,2018.0,4.504285714285715,3.180059694822192,3.5432142857142854
25.4,30.079999999999995,60028.0,60.0,2019.0,2.32,1.1747395833333336,0.9714285714285711
53.0,30.82,60028.0,60.0,2020.0,1.4685714285714284,1.2935153583617751,3.457142857142857
39.8,36.3,60028.0,60.0,2021.0,3.3342857142857145,2.742869789151779,2.649999999999999
59.2,38.339999999999996,60028.0,60.0,2022.0,2.3057142857142847,2.181872269920169,3.832142857142857
42.1,42.06,60028.0,60.0,2023.0,4.037142857142857,3.116015676896506,2.5535714285714284
40.49,43.900000000000006,60028.0,60.0,2024.0,3.834285714285716,3.090464870575806,2.2275000000000005
13.17,13.17,60029.0,60.0,2011.0,0.0,,0.0
16.05,13.17,60029.0,60.0,2012.0,0.0,0.0,2.8799999999999994
33.7,14.61,60029.0,60.0,2013.0,2.8799999999999994,0.14193018480492822,10.264999999999999
26.1,20.973333333333333,60029.0,60.0,2014.0,10.265,3.927197499470228,5.644
25.3,22.255000000000003,60029.0,60.0,2015.0,5.643999999999999,2.997206245787464,3.431
35.6,22.864,60029.0,60.0,2016.0,3.4310000000000005,2.398783414975508,3.780000000000002
46.4,27.35,60029.0,60.0,2017.0,3.78,2.7307919779437926,4.656785714285714
31.2,33.42,60029.0,60.0,2018.0,4.475714285714286,2.971655746655746,2.8696428571428565
22.4,32.92,60029.0,60.0,2019.0,1.6771428571428566,1.4974029248613208,-0.09285714285714351
44.9,32.18,60029.0,60.0,2020.0,0.2857142857142853,2.078360071301247,1.649999999999999
30.5,36.1,60029.0,60.0,2021.0,1.234285714285714,2.3939747327502428,0.3642857142857141
49.2,35.08,60029.0,60.0,2022.0,-1.1085714285714288,1.9981674565560825,0.8107142857142858
43.5,35.64,60029.0,60.0,2023.0,0.9828571428571435,2.6159097655090537,1.2642857142857151
35.51,38.1,60029.0,60.0,2024.0,3.642857142857144,2.447158322056834,2.1225000000000005
8.92,8.92,60030.0,60.0,2011.0,0.0,,0.0
5.62,8.92,60030.0,60.0,2012.0,0.0,0.0,-3.299999999999999
16.2,7.27,60030.0,60.0,2013.0,-3.299999999999999,0.374484181568088,3.6399999999999992
13.3,10.246666666666668,60030.0,60.0,2014.0,3.6399999999999992,1.9065799175883753,2.3720000000000003
14.8,11.01,60030.0,60.0,2015.0,2.3719999999999994,1.4895640326975477,1.944
28.2,11.767999999999999,60030.0,60.0,2016.0,1.9440000000000002,1.3101917063222301,3.4582857142857155
36.8,15.624,60030.0,60.0,2017.0,3.458285714285714,3.4708241421568617,4.55
20.7,21.86,60030.0,60.0,2018.0,5.525714285714285,5.554588699385079,3.619285714285715
17.1,22.759999999999998,60030.0,60.0,2019.0,3.0399999999999996,3.2282564102564093,1.4107142857142856
32.4,23.52,60030.0,60.0,2020.0,1.2942857142857145,3.136045327221797,1.9428571428571422
21.5,27.04,60030.0,60.0,2021.0,1.1028571428571423,2.5945333333333322,0.3142857142857143
25.6,25.7,60030.0,60.0,2022.0,-1.4371428571428568,1.8500850882790891,-0.9535714285714282
35.4,23.46,60030.0,60.0,2023.0,-1.0942857142857134,1.8475556997620584,0.3571428571428574
29.11,26.4,60030.0,60.0,2024.0,2.517142857142857,1.671349050425671,1.9653571428571428
